strand,CpG_Coordinates,`000,`001,`010,`011,`100,`101,`110,`111,Sample_ID,Replicate,Tissue,Total_Reads,p-value
f,8020:8147:8166,7,0,0,0,0,0,0,0,31,Rep1,cfDNA,7,3.2550920919753746e-103
f,8020:8159:8166,7,0,0,0,0,0,0,0,31,Rep1,cfDNA,7,3.2550920919753746e-103
f,8020:8037:8166,6,0,0,0,0,0,0,0,41,Rep1,cfDNA,6,3.2550920919753746e-103
f,8020:8060:8166,6,0,0,0,0,0,0,0,41,Rep1,cfDNA,6,3.2550920919753746e-103
f,8020:8063:8166,6,0,0,0,0,0,0,0,41,Rep1,cfDNA,6,3.2550920919753746e-103
f,8020:8069:8166,6,0,0,0,0,0,0,0,41,Rep1,cfDNA,6,3.2550920919753746e-103
f,8020:8077:8166,6,0,0,0,0,0,0,0,41,Rep1,cfDNA,6,3.2550920919753746e-103
f,8020:8081:8166,6,0,0,0,0,0,0,0,41,Rep1,cfDNA,6,5.177998692081004e-102
f,8020:8100:8166,6,0,0,0,0,0,0,0,41,Rep1,cfDNA,6,3.2550920919753746e-103
f,8020:8123:8166,6,0,0,0,0,0,0,0,41,Rep1,cfDNA,6,3.2550920919753746e-103
f,8020:8133:8166,6,0,0,0,0,0,0,0,41,Rep1,cfDNA,6,3.2550920919753746e-103
f,8020:8147:8166,6,0,0,0,0,0,0,0,41,Rep1,cfDNA,6,3.2550920919753746e-103
f,8020:8159:8166,6,0,0,0,0,0,0,0,41,Rep1,cfDNA,6,3.2550920919753746e-103
f,8219:8224:8367,1,0,0,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8227:8367,0,0,1,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8235:8367,0,0,1,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8244:8367,0,0,1,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8258:8367,0,0,1,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8276:8367,0,0,1,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8281:8367,0,0,1,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8283:8367,0,0,1,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8287:8367,0,0,1,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8296:8367,0,0,1,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8306:8367,1,0,0,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8309:8367,0,0,1,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8322:8367,1,0,0,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8325:8367,1,0,0,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8327:8367,1,0,0,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8333:8367,1,0,0,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8340:8367,1,0,0,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8355:8367,1,0,0,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,8219:8361:8367,1,0,0,0,0,0,0,0,41,Rep1,cfDNA,1,0.0005827505827505828
f,10577:10590:10725,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10597:10725,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10599:10725,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10627:10725,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10630:10725,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10635:10725,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10662:10725,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10688:10725,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10697:10725,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.032920463993413e-15
f,4613:4639:4761,0,0,0,0,0,0,1,0,21,Rep1,cfDNA,1,0.0001554001554001554
f,4613:4687:4761,0,0,0,0,0,0,1,0,21,Rep1,cfDNA,1,0.0001554001554001554
f,4613:4696:4761,0,0,0,0,0,0,1,0,21,Rep1,cfDNA,1,0.0001554001554001554
f,4933:4939:5081,0,0,0,1,0,0,0,0,21,Rep1,cfDNA,1,2.4291210628585556e-13
f,4933:5026:5081,0,0,0,1,0,0,0,0,21,Rep1,cfDNA,1,2.4291210628585556e-13
f,8333:8340:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8355:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8361:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8367:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8373:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8378:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8383:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8388:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8390:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8402:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8407:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8415:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8417:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8420:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8443:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8445:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8461:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8464:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8467:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,8333:8474:8479,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.9854673626379095e-08
f,9738:9750:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9757:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9768:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9771:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9799:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9802:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9805:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9813:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9815:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9833:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9842:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9847:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9862:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9866:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9868:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9873:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9875:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9877:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,9738:9879:9886,1,0,0,0,0,0,0,0,21,Rep1,cfDNA,1,4.868603103360548e-27
f,2763:2790:2911,0,1,0,0,0,0,0,0,10,Rep1,cfDNA,1,1.6911233892144735e-17
f,2763:2834:2911,0,1,0,0,0,0,0,0,10,Rep1,cfDNA,1,1.6911233892144735e-17
f,2763:2841:2911,0,1,0,0,0,0,0,0,10,Rep1,cfDNA,1,1.6911233892144735e-17
f,2763:2845:2911,0,1,0,0,0,0,0,0,10,Rep1,cfDNA,1,1.6911233892144735e-17
f,2763:2899:2911,0,0,0,1,0,0,0,0,10,Rep1,cfDNA,1,1.6911233892144735e-17
f,2763:2907:2911,0,1,0,0,0,0,0,0,10,Rep1,cfDNA,1,1.6911233892144735e-17
f,9998:10035:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10044:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10046:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10053:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10058:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10071:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10075:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10081:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10088:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10096:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10102:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10109:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10111:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10118:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10121:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10130:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10133:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,9998:10140:10146,2,0,0,0,0,0,0,0,10,Rep1,cfDNA,2,1.922965982731765e-07
f,21043:21090:21191,2,0,0,0,0,0,0,0,42,Rep1,cfDNA,2,1.922965982731765e-07
f,21043:21143:21191,2,0,0,0,0,0,0,0,42,Rep1,cfDNA,2,1.922965982731765e-07
f,21043:21167:21191,2,0,0,0,0,0,0,0,42,Rep1,cfDNA,2,1.922965982731765e-07
f,2763:2790:2911,2,0,0,0,0,0,0,1,42,Rep1,cfDNA,3,1.6911233892144735e-17
f,2763:2834:2911,2,0,0,0,0,0,0,1,42,Rep1,cfDNA,3,1.6911233892144735e-17
f,2763:2841:2911,2,0,0,0,0,1,0,0,42,Rep1,cfDNA,3,1.6911233892144735e-17
f,2763:2845:2911,2,0,0,0,0,0,0,1,42,Rep1,cfDNA,3,1.6911233892144735e-17
f,2763:2899:2911,2,0,0,0,0,0,0,1,42,Rep1,cfDNA,3,1.6911233892144735e-17
f,2763:2907:2911,2,0,0,0,0,0,0,1,42,Rep1,cfDNA,3,1.6911233892144735e-17
f,6707:6722:6854,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6768:6854,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6770:6854,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6782:6854,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6830:6854,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6849:6854,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,7.39602301050679e-07
f,9757:9768:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9771:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9799:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9802:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9805:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9813:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9815:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9833:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9842:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9847:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9862:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9866:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9868:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9873:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9875:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9877:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9879:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9886:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9889:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9903:9905,1,0,0,0,0,0,0,0,42,Rep1,cfDNA,1,4.1135335252982315e-05
f,13235:13252:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13288:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13295:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13306:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13312:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13334:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13336:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13338:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13340:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13351:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13360:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13368:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13372:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13374:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13378:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,13235:13381:13383,3,0,0,0,0,0,0,0,22,Rep1,cfDNA,3,2.6148266473233444e-16
f,8020:8037:8166,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8060:8166,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8063:8166,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8069:8166,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8077:8166,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8081:8166,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,5.177998692081004e-102
f,8020:8100:8166,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8123:8166,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8133:8166,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8147:8166,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,3.2550920919753746e-103
f,8020:8159:8166,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,3.2550920919753746e-103
f,9757:9768:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9771:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9799:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9802:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9805:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9813:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9815:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9833:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9842:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9847:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9862:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9866:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9868:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9873:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9875:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9877:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9879:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9886:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9889:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9757:9903:9905,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,4.1135335252982315e-05
f,9802:9805:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9813:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9815:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9833:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9842:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9847:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9862:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9866:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9868:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9873:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9875:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9877:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9879:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9886:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9889:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9903:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9905:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9924:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9928:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9931:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9937:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,9802:9948:9950,1,0,0,0,0,0,0,0,22,Rep1,cfDNA,1,1.28934500757877e-08
f,10577:10590:10725,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10597:10725,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10599:10725,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10627:10725,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10630:10725,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10635:10725,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10662:10725,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10688:10725,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,4.032920463993413e-15
f,10577:10697:10725,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,4.032920463993413e-15
f,13235:13252:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13288:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13295:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13306:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13312:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13334:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13336:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13338:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13340:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13351:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13360:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13368:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13372:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13374:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13378:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13235:13381:13383,1,0,0,0,0,0,0,0,37,Rep1,cfDNA,1,2.6148266473233444e-16
f,13368:13372:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13374:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13378:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13381:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13383:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13394:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13396:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13401:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13409:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13411:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13415:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13419:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13438:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13498:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13505:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,13368:13507:13516,2,0,0,0,0,0,0,0,32,Rep1,cfDNA,2,5.12045820465753e-33
f,4613:4639:4761,0,0,0,0,0,0,1,0,32,Rep1,cfDNA,1,0.0001554001554001554
f,4613:4687:4761,0,0,0,0,0,0,1,0,32,Rep1,cfDNA,1,0.0001554001554001554
f,4613:4696:4761,0,0,0,0,0,0,1,0,32,Rep1,cfDNA,1,0.0001554001554001554
f,6707:6722:6854,1,0,0,0,0,0,0,0,32,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6768:6854,1,0,0,0,0,0,0,0,32,Rep1,cfDNA,1,7.39602301050679e-07
f,6707:6770:6854,1,0,0,0,0,0,0,0,32,Rep1,cfDNA,1,7.39602301050679e-07
